Duration,MovementDuration,MovementInteractions,ArkboxInteractions,StandardInteractions,HardwareInteractions,TenantId,SessionId,Key,Id,Date,DateInTicks,TTL
34,23,1,564,1551,0,417db1c3f6c5414092021ff2ca769e22,,02a5d1c69f5d44cfa9d2a256e62725a7,1622,2020-10-24T11:49:21.6860-0500,637391549616860000,1619282962
5,0,0,568,0,0,417db1c3f6c5414092021ff2ca769e22,,02a5d1c69f5d44cfa9d2a256e62725a7,1623,2020-10-24T11:51:20.8390-0500,637391550808390000,1619283081
7,0,0,426,0,0,417db1c3f6c5414092021ff2ca769e22,,02a5d1c69f5d44cfa9d2a256e62725a7,1624,2020-10-24T11:52:10.5970-0500,637391551305970000,1619283131
8,0,0,3266,0,0,417db1c3f6c5414092021ff2ca769e22,,02a5d1c69f5d44cfa9d2a256e62725a7,1625,2020-10-24T11:56:16.3740-0500,637391553763740000,1619283376
7,0,0,5964,0,0,417db1c3f6c5414092021ff2ca769e22,,02a5d1c69f5d44cfa9d2a256e62725a7,1626,2020-10-24T11:57:46.0890-0500,637391554660890000,1619283466
4,0,0,3550,0,0,417db1c3f6c5414092021ff2ca769e22,,02a5d1c69f5d44cfa9d2a256e62725a7,1627,2020-10-24T11:59:28.0230-0500,637391555680230000,1619283568
19,0,0,1846,0,0,417db1c3f6c5414092021ff2ca769e22,,02a5d1c69f5d44cfa9d2a256e62725a7,1628,2020-10-24T11:59:49.3880-0500,637391555893880000,1619283589
38,0,3,3692,0,0,417db1c3f6c5414092021ff2ca769e22,,02a5d1c69f5d44cfa9d2a256e62725a7,1629,2020-10-24T12:01:22.8620-0500,637391556828620000,1619283683
5,0,1,852,0,0,417db1c3f6c5414092021ff2ca769e22,,02a5d1c69f5d44cfa9d2a256e62725a7,1630,2020-10-24T12:02:23.8870-0500,637391557438870000,1619283744
15,0,0,142,0,0,417db1c3f6c5414092021ff2ca769e22,,02a5d1c69f5d44cfa9d2a256e62725a7,1631,2020-10-24T12:03:06.2060-0500,637391557862060000,1619283786
